"SIdent";"Schlag.ID";"KID";"AUI.ID";"BFS.Nr";"Zone.Nr";"BF";"Schlagflaeche";"Menge.Produkt";"Rohleistung.total";"Rohleistung.aus.landwirtschaftlicher.Produktion";"Arbeitskräfte.Betrieb";"Hangbeiträge..2.v.2.";"Hangbeiträge..1.v.2..";"Tierhaltung";"Ausbildung.Betriebsleiter";"Tierbestand.total..im.Eigentum.";"Landwirtschaftliches.Einkommen..LE.";"Pflanzenbau";"Betriebseinkommen";"Dünger";"Sachkosten.Pflanzenbau";"Aktiven.Betrieb";"Alter.Betriebsleiter";"Fremdfinanzierungsgrad..Nenner.";"Fremdfinanzierungsgrad..Zähler.";"Mfungag";"Extenso";"Insektizid";"AIag";"HR";"Menge.Produkt.ha2";"Ext";"STIprob";"Kultur";"Kantonsnr.";"Gemeinde";"Region";"Datum";"Massnahmedetail.ID";"Kulturertrag";"Einheit.Produkt";"Jahr";"Arbeitskräfte.Betrieb.1";"Gesamteinkommen..GE.";"Höhe.über.Meer";"Direktzahlungen";"Pflanzenschutz";"Anlagevermögen";"Minsektag";"Mherbreduzag";"Herbizid";"Rest";"TL";"AIA";"PSMBez";"name";"maxUm";"max";"HL";"PSMIdent";"LN";"Einheit.Ertrag.ha";"Menge.Produkt.ha";"Zone";"Landwirtschaftliche.Nutzfläche";"Ausserlandwirtschaftliches.Einkommen";"Aktiven.total";"Hagelversicherung";"Mherbag";"Mtillag";"Fungizid";"HerbBio";"FL";"Massnahmeflaeche2";"AIAha";"STIQuotient";"P09";"P10";"P11";"P12";"P13";"AP";"P09.ha";"P10.ha";"P11.ha";"P12.ha";"P13.ha";"AP.ha";"Menge.ha_P";"Extag";"Kartoffeln";"Mais";"Obst";"UebrigesGetreide";"Winterweizen";"WinterweizenExt";"Flaeche";"Mtillagag";"notBioMittel";"BioMittel"
"223 Kartoffeln";"D1E4A759-EB73-4D7D-9438-7383AB";"Monceren 250 FS Kartoffeln";223;5664;31;70,32;2,15;3;558640,7;392665,3;2,29;0;NA;92984,45;3;26,11;229104,75;299680,85;309504,55;29778,9;97949,45;1625339,8;54;1625339,8;883852,57;1;0;0;0,25;0;1,3953488372093;1;0;"Kartoffeln";22;"";"Tal";"24.04.2009";"A3863628-3BC3-489E-95AE-52D3B0";456;"l";2009;2,29;234890,4;750;142328,75;15406,2;1323655,85;0;0;0;1;0,136468850844211;0,75;"Monceren 250 FS";"Monceren 250 FS";NA;NA;0;"30313 1";63,83;"dt";1,395348837;31;63,83;5785,65;1625339,8;4379,5;4;1;0;1;0,0323447091129841;2,15;0,348837209302326;NA;67,4943037160074;58,3;58,3;58,3;58,3;202,482911148022;39,9116374165982;34,4747383598214;35;35;35;85,8100204456861;0,6;1;1;0;0;0;0;0;10,69;1;0;0
"223 UebrigesGetreide";"0B14F099-6C4F-41F5-B08E-84F401";"NA Wintergerste";223;5664;31;70,32;2,4;4,8;558640,7;392665,3;2,29;0;NA;92984,45;3;26,11;229104,75;299680,85;309504,55;29778,9;97949,45;1625339,8;54;1625339,8;883852,57;0;0;0;0,5;70;2;0;0;"UebrigesGetreide";22;"";"Tal";"09.10.2008";"85A6EE91-B70A-4616-A348-16DE73";69,58333333;"l";2009;2,29;234890,4;750;142328,75;15406,2;1323655,85;0;0;1;0;0,0340945557341623;2,4;"Isoproturon flüssig";NA;NA;NA;0,2;"30525 1";63,83;"dt";2;31;63,83;5785,65;1625339,8;4379,5;1;1;0;0;0,124664211595138;2,4;1;NA;17;17,55;18;18;18;81,6;42,5;43,88;45;45;45;102;2,5;0;0;0;0;1;0;0;3,13;1;0;0
"223 UebrigesGetreide";"41E6D293-CA52-4716-ADCE-1C888B";"NA Wintergerste";223;5664;31;70,32;0,73;1,46;558640,7;392665,3;2,29;0;NA;92984,45;3;26,11;229104,75;299680,85;309504,55;29778,9;97949,45;1625339,8;54;1625339,8;883852,57;0;0;0;0,5;70;2;0;0;"UebrigesGetreide";22;"";"Tal";"09.10.2008";"C21AE185-1174-43D2-99F4-9AC357";68,49315068;"l";2009;2,29;234890,4;750;142328,75;15406,2;1323655,85;0;0;1;0;0,0340945557341623;0,73;"Isoproturon flüssig";NA;NA;NA;0,2;"30525 1";63,83;"dt";2;31;63,83;5785,65;1625339,8;4379,5;1;1;0;0;0,124664211595138;0,73;1;NA;17;17,55;18;18;18;24,82;42,5;43,88;45;45;45;31,025;2,5;0;0;0;0;1;0;0;3,13;1;0;0
"223 Winterweizen";"CBAB3DB8-8799-443E-8167-53C071";"NA Winterweizen";223;5664;31;70,32;2,27;4,54;558640,7;392665,3;2,29;0;NA;92984,45;3;26,11;229104,75;299680,85;309504,55;29778,9;97949,45;1625339,8;54;1625339,8;883852,57;0;0;0;0,5;70;2;0;0;"Winterweizen";22;"";"Tal";"30.10.2008";"85B06F93-3BF6-4BFC-89E3-1C2E76";62;"l";2009;2,29;234890,4;750;142328,75;15406,2;1323655,85;0;0;1;0;0,0340945557341623;2,27;"Isoproturon flüssig";NA;NA;NA;0,2;"30525 1";63,83;"dt";2;31;63,83;5785,65;1625339,8;4379,5;0;0;0;0;0,124664211595138;2,27;1;NA;17;17,55;18;18;18;77,18;42,5;43,88;45;45;45;96,475;2,5;1;0;0;0;0;1;0;22,19;0,125;0;0
"223 Winterweizen";"70DCFF2D-CBC3-4CC0-8885-014D57";"NA Winterweizen";223;5664;31;70,32;3,3;6,6;558640,7;392665,3;2,29;0;NA;92984,45;3;26,11;229104,75;299680,85;309504,55;29778,9;97949,45;1625339,8;54;1625339,8;883852,57;0;0;0;0,5;70;2;0;0;"Winterweizen";22;"";"Tal";"30.10.2008";"0828D9CA-45D1-4806-B6B4-9DC430";59,5;"l";2009;2,29;234890,4;750;142328,75;15406,2;1323655,85;0;0;1;0;0,0340945557341623;3,3;"Isoproturon flüssig";NA;NA;NA;0,2;"30525 1";63,83;"dt";2;31;63,83;5785,65;1625339,8;4379,5;0;0;0;0;0,124664211595138;3,3;1;NA;17;17,55;18;18;18;112,2;42,5;43,88;45;45;45;140,25;2,5;1;0;0;0;0;1;0;22,19;0,125;0;0
"223 Winterweizen";"371D8F78-86E8-4AFE-928B-147F63";"NA Winterweizen";223;5664;31;70,32;2,6;5,2;558640,7;392665,3;2,29;0;NA;92984,45;3;26,11;229104,75;299680,85;309504,55;29778,9;97949,45;1625339,8;54;1625339,8;883852,57;0;0;0;0,5;70;2;0;0;"Winterweizen";22;"";"Tal";"30.10.2008";"1ACC8C80-060C-4F2C-92F9-41ADB8";59,5;"l";2009;2,29;234890,4;750;142328,75;15406,2;1323655,85;0;0;1;0;0,0340945557341623;2,6;"Isoproturon flüssig";NA;NA;NA;0,2;"30525 1";63,83;"dt";2;31;63,83;5785,65;1625339,8;4379,5;0;0;0;0;0,124664211595138;2,6;1;NA;17;17,55;18;18;18;88,4;42,5;43,88;45;45;45;110,5;2,5;1;0;0;0;0;1;0;22,19;0,125;0;0
"223 Winterweizen";"6F5501A6-8061-4017-A837-416EDB";"NA Winterweizen";223;5664;31;70,32;3,3;6,6;558640,7;392665,3;2,29;0;NA;92984,45;3;26,11;229104,75;299680,85;309504,55;29778,9;97949,45;1625339,8;54;1625339,8;883852,57;0;0;0;0,5;70;2;0;0;"Winterweizen";22;"";"Tal";"30.10.2008";"F2A52C27-02CA-4E4F-AE86-035060";59,5;"l";2009;2,29;234890,4;750;142328,75;15406,2;1323655,85;0;0;1;0;0,0340945557341623;3,3;"Isoproturon flüssig";NA;NA;NA;0,2;"30525 1";63,83;"dt";2;31;63,83;5785,65;1625339,8;4379,5;0;0;0;0;0,124664211595138;3,3;1;NA;17;17,55;18;18;18;112,2;42,5;43,88;45;45;45;140,25;2,5;1;0;0;0;0;1;0;22,19;0,125;0;0
"223 Winterweizen";"E09A28D2-F08A-4518-8403-24AB8D";"NA Winterweizen";223;5664;31;70,32;2,62;5,24;558640,7;392665,3;2,29;0;NA;92984,45;3;26,11;229104,75;299680,85;309504,55;29778,9;97949,45;1625339,8;54;1625339,8;883852,57;0;0;0;0,5;70;2;0;0;"Winterweizen";22;"";"Tal";"30.10.2008";"ECCDCACC-0EE2-4CE6-B913-65AB15";59,5;"l";2009;2,29;234890,4;750;142328,75;15406,2;1323655,85;0;0;1;0;0,0340945557341623;2,62;"Isoproturon flüssig";NA;NA;NA;0,2;"30525 1";63,83;"dt";2;31;63,83;5785,65;1625339,8;4379,5;0;0;0;0;0,124664211595138;2,62;1;NA;17;17,55;18;18;18;89,08;42,5;43,88;45;45;45;111,35;2,5;1;0;0;0;0;1;0;22,19;0,125;0;0
"223 Winterweizen";"919969EC-3754-4498-A205-3CC5DC";"NA Winterweizen";223;5664;31;70,32;2,2;5;558640,7;392665,3;2,29;0;NA;92984,45;3;26,11;229104,75;299680,85;309504,55;29778,9;97949,45;1625339,8;54;1625339,8;883852,57;0;0;0;0,5;70;2,27272727272727;0;0;"Winterweizen";22;"";"Tal";"30.10.2008";"8CA717E3-E326-41F2-B6A3-BE9E4F";59,5;"l";2009;2,29;234890,4;750;142328,75;15406,2;1323655,85;0;0;1;0;0,0340945557341623;2,5;"Isoproturon flüssig";NA;NA;NA;0,2;"30525 1";63,83;"dt";2;31;63,83;5785,65;1625339,8;4379,5;0;0;0;0;0,124664211595138;2,2;1,13636363636364;NA;17;17,55;18;18;18;85;42,5;43,88;45;45;45;93,5;2,5;1;0;0;0;0;1;0;22,19;0,125;0;0
"23 UebrigesGetreide";"D447148F-D525-4B5C-864A-247825";"NA Sommergerste";23;907;51;19,34;1,51;0,7;128853,32;51200,5;2,7;0;3171,1;24927,25;3;0;26898,02;26273,25;44351,22;2872;4419,5;732395,9;47;743810,53;357468,85;0;0;0;0,75;20;0,463576158940397;0;0;"UebrigesGetreide";2;"Signau";"Hügel";"29.05.2009";"A837EDE8-D3BC-45F6-B750-6E1C2E";22,90066225;"kg";2009;2,7;125299,67;910;37814,75;172,3;635660;0;0;1;0;0,209625047156225;0,525;"Express";NA;NA;NA;0,0571428571428571;"30198 2";15,05;"dt";0,463576159;51;15,05;98401,65;743810,53;704;1;1;0;0;0,236766822084132;1,51;0,347682119205298;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;1;0;0;1,51;1;0;0
"23 UebrigesGetreide";"D447148F-D525-4B5C-864A-247825";"NA Sommergerste";23;907;51;19,34;1,51;1;128853,32;51200,5;2,7;0;3171,1;24927,25;3;0;26898,02;26273,25;44351,22;2872;4419,5;732395,9;47;743810,53;357468,85;0;0;0;0,3382;290;0,662251655629139;0;0;"UebrigesGetreide";2;"Signau";"Hügel";"29.05.2009";"20076B0B-0676-4E4C-86E8-8FB11E";22,90066225;"l";2009;2,7;125299,67;910;37814,75;172,3;635660;0;0;1;0;0,0852780203210119;0,3382;"Starane Super";NA;NA;NA;0,942857142857143;"30433 1";15,05;"dt";0,662251656;51;15,05;98401,65;743810,53;704;1;1;0;0;0,0305794499482046;1,51;0,223973509933775;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;1;0;0;1,51;1;0;0
"230 Winterweizen";"BE19865C-7F60-4332-8227-D9BBE5";"Devrinol Top Winterweizen";230;5494;31;20,84;1,5;4,5;667574,55;586622,95;1,89;0;NA;491518,77;3;70,17;122782,34;95104,18;169707,09;5773;26849,4;1352001,57;37;1352257,12;911106,05;0;0;0;0,3756;0;3;0;0;"Winterweizen";22;"Pampigny";"Tal";"03.12.2009";"296483D3-9C5D-4AD2-A398-B208A9";62,3;"l";2009;1,89;122782,34;650;76751,6;3430,7;1035644,05;0;0;1;0;0,0881818094704551;1,6902;"Devrinol Top";"Devrinol Top";NA;NA;0,0714285714285714;"30157 1";20,84;"dt";3;31;20,84;0;1352257,12;1918,7;2;1;0;0;0,603570260652192;1,5;1,1268;NA;59,65;60,86;61;55;55;268,425;178,95;182,58;182;165;165;268,425;3;1;0;0;0;0;1;0;7,58;0,8;0;0
"230 Winterweizen";"B0758361-DD06-49CC-9A70-B9DD49";"Devrinol Top Winterweizen";230;5494;31;20,84;1,53;4,59;667574,55;586622,95;1,89;0;NA;491518,77;3;70,17;122782,34;95104,18;169707,09;5773;26849,4;1352001,57;37;1352257,12;911106,05;0;0;0;0,3756;0;3;0;0;"Winterweizen";22;"Pampigny";"Tal";"03.12.2009";"E7517826-5CC9-47AC-93E4-98AD0C";62,30065359;"l";2009;1,89;122782,34;650;76751,6;3430,7;1035644,05;0;0;1;0;0,0881818094704551;1,724004;"Devrinol Top";"Devrinol Top";NA;NA;0,0714285714285714;"30157 1";20,84;"dt";3;31;20,84;0;1352257,12;1918,7;2;1;0;0;0,603570260652192;1,53;1,1268;NA;59,65;60,86;61;55;55;273,7935;178,95;182,58;182;165;165;273,7935;3;1;0;0;0;0;1;0;7,58;0,8;0;0
"235 Mais";"D7F4D5E1-AAD6-4D5E-8FD3-2CFB5C";"NA Silomais";235;5745;31;24,65;0,8;0,6;137172,12;81723,45;1;0;NA;3487;3;1,5;42613,07;78236,45;51285,47;11407,7;31670,55;385592,75;54;387622,9;182657,22;0;1;0;0,9;90;0,75;1;0;"Mais";22;"Baulmes";"Tal";"16.06.2009";"809646FC-AEA5-4B5A-8D9A-580A91";160;"kg";2009;1;75234,7;634;51683,5;7052,25;327990;0;0;1;0;0,0944505254176122;0,54;"Atrazine 90 WG";NA;NA;NA;0,371428571428571;"30049 2";24,57;"dt TS";0,75;31;24,57;32621,63;387622,9;1868;2;1;0;0;1,0395761264955;0,8;0,675;NA;28,2;29,0198594707254;29,9317886746507;30,1068066549448;28,4530308883797;16,92;31,02;31,9218454177979;32,9249675421157;33,1174873204393;31,2983339772177;24,816;1,1;1;0;1;0;0;0;0;0,8;1;0;0
"235 UebrigesGetreide";"53FF58FA-7BEA-4DEE-8B89-DBF310";"Input Sommerhafer";235;5745;31;24,65;1,45;1,81;137172,12;81723,45;1;0;NA;3487;3;1,5;42613,07;78236,45;51285,47;11407,7;31670,55;385592,75;54;387622,9;182657,22;0;1;0;0,46;70;1,24827586206897;2;0;"UebrigesGetreide";22;"Baulmes";"Tal";"03.06.2009";"39BE4145-6361-4B31-B8A5-4EAA3B";57;"l";2009;1;75234,7;634;51683,5;7052,25;327990;0;0;0;0;0,0354694672102719;0,8326;"Input";"Input";NA;NA;0,257142857142857;"30654 1";24,57;"dt";1,248275862;31;24,57;32621,63;387622,9;1868;0;0;1;1;0,0797934070777412;1,45;0,574206896551724;NA;88,3;86,4;87;87;83;159,823;110,38;108;109;109;103;160,051;1,25;1;0;0;0;1;0;0;2,3;0;0;0
"235 UebrigesGetreide";"A01F42A6-DF44-4932-A5C3-2BACD4";"Input Sommerhafer";235;5745;31;24,65;0,85;1,06;137172,12;81723,45;1;0;NA;3487;3;1,5;42613,07;78236,45;51285,47;11407,7;31670,55;385592,75;54;387622,9;182657,22;0;1;0;0,46;70;1,24705882352941;2;0;"UebrigesGetreide";22;"Baulmes";"Tal";"03.06.2009";"AB060C52-DD6F-4C83-B5FE-F7D592";57;"l";2009;1;75234,7;634;51683,5;7052,25;327990;0;0;0;0;0,0354694672102719;0,4876;"Input";"Input";NA;NA;0,257142857142857;"30654 1";24,57;"dt";1,247058824;31;24,57;32621,63;387622,9;1868;0;0;1;1;0,0797934070777412;0,85;0,573647058823529;NA;88,3;86,4;87;87;83;93,598;110,38;108;109;109;103;93,823;1,25;1;0;0;0;1;0;0;2,3;0;0;0
"237 Mais";"B7C66E44-D2FC-4374-A4A4-682A16";"Banvel M Silomais";237;5761;51;33,83;2,08;1,664;229863,32;137147,55;1,32;0;416,1;131802,55;3;38,87;25217,86;5345;35212,52;8875,65;20667,7;984886,05;51;984886,05;272861,55;0;0;0;0,3928;90;0,8;0;0;"Mais";22;"Romainmôtier-Envy";"Hügel";"12.06.2009";"35198CE1-5C28-4560-AF1A-8009CF";160;"l";2009;1,32;33077,86;700;77877,5;2095,85;846185;0;0;1;0;0,0270106072378173;0,6536192;"Banvel M";"Banvel M";NA;NA;0,0571428571428571;"30066 1";31,23;"dt TS";0,8;51;31,23;7860;984886,05;353,5;1;1;0;0;0,192785369148591;2,08;0,31424;NA;17;18;15,5;15,5;15,5;28,288;68;72;62;62;62;141,44;4;0;0;1;0;0;0;0;3,08;1;0;0
"237 Mais";"BE4A3ADD-B352-4CA4-8F4C-F79EB8";"Banvel M Silomais";237;5761;51;33,83;1;0,8;229863,32;137147,55;1,32;0;416,1;131802,55;3;38,87;25217,86;5345;35212,52;8875,65;20667,7;984886,05;51;984886,05;272861,55;0;0;0;0,3928;90;0,8;0;0;"Mais";22;"Romainmôtier-Envy";"Hügel";"12.06.2009";"20D81044-DE94-4F32-B6E1-5975A2";140;"l";2009;1,32;33077,86;700;77877,5;2095,85;846185;0;0;1;0;0,0270106072378173;0,31424;"Banvel M";"Banvel M";NA;NA;0,0571428571428571;"30066 1";31,23;"dt TS";0,8;51;31,23;7860;984886,05;353,5;1;1;0;0;0,192785369148591;1;0,31424;NA;17;18;15,5;15,5;15,5;13,6;68;72;62;62;62;68;4;0;0;1;0;0;0;0;3,08;1;0;0
"24 Mais";"0DD87C18-915C-4813-AD8D-83F7DD";"NA Körnermais";24;875;31;34,48;1,3;2;358912,35;261278,7;2,29;0;NA;226654,15;3;49,49;84695,15;34624,55;149588,15;4932,6;24099;356587,1;37;356587,1;167976,15;0;0;0;0,5;90;1,53846153846154;0;0;"Mais";2;"Mühledorf (BE)";"Tal";"27.05.2009";"17E1DC96-FCE5-4709-8714-A76AF7";80;"l";2009;2,29;119803,15;600;72101,65;3784,15;100528;0;0;1;0;0,0524725141208957;1;"Atrazin FL";NA;NA;NA;0,371428571428571;"30050 1";32,21;"dt";1,538461538;31;32,21;35108;356587,1;1023,6;2;1;0;0;0,577542292497498;1,3;0,769230769230769;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;1;0;0;0;0;4,73;0,5;0;0
"24 Mais";"0CD2A6E9-E0CA-4291-B4F1-19F1C5";"NA Silomais";24;875;31;34,48;0,6;1;358912,35;261278,7;2,29;0;NA;226654,15;3;49,49;84695,15;34624,55;149588,15;4932,6;24099;356587,1;37;356587,1;167976,15;0;0;0;0,5;90;1,66666666666667;0;0;"Mais";2;"Mühledorf (BE)";"Tal";"27.05.2009";"C06E7202-F9D8-42E5-AE9C-A418C1";160;"l";2009;2,29;119803,15;600;72101,65;3784,15;100528;0;0;1;0;0,0524725141208957;0,5;"Atrazin FL";NA;NA;NA;0,371428571428571;"30050 1";32,21;"dt TS";1,666666667;31;32,21;35108;356587,1;1023,6;2;0;0;0;0,577542292497498;0,6;0,833333333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;1;0;0;0;0;4,73;0,5;0;0
"24 Mais";"C7B74CC5-2FC6-4354-B02A-2F4630";"Picobello Körnermais";24;875;31;34,48;1,5;0,2;358912,35;261278,7;2,29;0;NA;226654,15;3;49,49;84695,15;34624,55;149588,15;4932,6;24099;356587,1;37;356587,1;167976,15;0;0;0;0,3;70;0,133333333333333;0;0;"Mais";2;"Mühledorf (BE)";"Tal";"30.05.2009";"22B37568-F340-4FFB-B681-501521";80;"l";2009;2,29;119803,15;600;72101,65;3784,15;100528;0;0;1;0;0,0236959214369429;0,06;"Picobello";"Picobello";NA;NA;0,328571428571429;"30678 1";32,21;"dt";0,133333333;31;32,21;35108;356587,1;1023,6;2;0;0;0;0,576814117324182;1,5;0,04;NA;84;84;84;84;84;16,8;5,61999158327242;5,78338177210017;5,96512058240516;6;5,6704182308966;8,42998737490863;NA;1;0;1;0;0;0;0;4,73;0,5;0;0
"24 UebrigesGetreide";"A18B0A85-6E0B-4756-B0E7-3CA7B8";"Charisma Wintergerste";24;875;31;34,48;0,8;1;358912,35;261278,7;2,29;0;NA;226654,15;3;49,49;84695,15;34624,55;149588,15;4932,6;24099;356587,1;37;356587,1;167976,15;0;0;0;0,2066;180;1,25;1;0;"UebrigesGetreide";2;"Mühledorf (BE)";"Tal";"25.04.2009";"154200E7-61C5-41B6-A4C1-BDB35A";99,0875;"l";2009;2,29;119803,15;600;72101,65;3784,15;100528;0;0;0;0;0,127368554443533;0,2066;"Charisma";"Charisma";NA;NA;0,514285714285714;"30122 1";32,21;"dt";1,25;31;32,21;35108;356587,1;1023,6;4;1;1;1;0,483263550346507;0,8;0,25825;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;0;1;0;0;0,8;1;0;0
"24 UebrigesGetreide";"A18B0A85-6E0B-4756-B0E7-3CA7B8";"Chlorothalonil Omya allg.";24;875;31;34,48;0,8;1,6;358912,35;261278,7;2,29;0;NA;226654,15;3;49,49;84695,15;34624,55;149588,15;4932,6;24099;356587,1;37;356587,1;167976,15;0;0;0;0,5;270;2;1;0;"UebrigesGetreide";2;"Mühledorf (BE)";"Tal";"11.05.2009";"B24BE040-FFF7-4BDE-AC08-5941AF";99,0875;"l";2009;2,29;119803,15;600;72101,65;3784,15;100528;0;0;0;0;0,139801176375499;0,8;"Chlorothalonil Omya";"Chlorothalonil Omya";NA;NA;0,571428571428571;"30125 1";32,21;"dt";2;31;32,21;35108;356587,1;1023,6;4;1;1;1;0,0997307286443546;0,8;1;NA;19,7298504941796;19,4926955104832;19,1257657683723;18,9945298842774;19;31,5677607906874;NA;NA;NA;NA;NA;NA;NA;1;0;0;0;1;0;0;0,8;1;0;0
"241 Winterweizen";"0D17DBA0-0B84-4F12-BB43-8D3EC2";"Thiovit Jet allg.";241;5669;31;41,58;1,7;15;650403,27;498948,35;3,92;0;NA;200148,1;3;50,96;87535,59;298800,25;174629,49;13632;80631,55;1122155,86;39;1122155,86;366838,15;0;0;0;0,8;10;8,82352941176471;1;1;"Winterweizen";22;"Curtilles";"Tal";"20.04.2009";"6A8468DE-92ED-456F-AEA6-4F7FA1";50,58235294;"kg";2009;3,92;116114,29;510;109907,65;12061,65;837926;0;0;0;0;0,157510177765497;12;"Thiovit Jet";"Thiovit Jet";2;2;0,0285714285714286;"30458 2";39,2;"dt";8,823529412;31;39,2;28578,7;1122155,86;1652,7;0;0;1;1;0,025485226267157;1,7;7,05882352941177;4,41176470588235;6,7;6,7;4,5;4,5;5;100,5;32,16;32,16;54;54;58;54,672;7,2;1;0;0;0;0;1;0;1,7;0;0;0
"242 Mais";"30227E2F-A881-4B26-8DCE-5920CF";"NA Silomais";242;5671;31;31,85;1,13;2,82;331615,15;232670,59;2,19;0;NA;127072,15;3;29,06;89486,77;105598,44;120799;13324,55;38003,5;973087;52;973087;180950,7;0;0;0;0,194;90;2,49557522123894;0;0;"Mais";22;"Dompierre (VD)";"Tal";"03.06.2009";"F9E93164-3D80-484B-9E6A-37063B";160;"l";2009;2,19;103452,47;650;72014,65;3649,95;811268,15;0;0;1;0;0,0178753115439608;0,54708;"Dicazin";NA;NA;NA;0,371428571428571;"30165 1";30,55;"dt TS";2,495575221;31;30,55;13965,7;973087;6865,9;1;1;0;0;0,186229056408978;1,13;0,484141592920354;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;1;0;0;0;0;4,14;0,6;0;0
"242 Mais";"DD5DC71E-825B-4952-BD63-40474E";"NA Silomais";242;5671;31;31,85;0,35;0,7;331615,15;232670,59;2,19;0;NA;127072,15;3;29,06;89486,77;105598,44;120799;13324,55;38003,5;973087;52;973087;180950,7;0;0;0;0,194;90;2;0;0;"Mais";22;"Dompierre (VD)";"Tal";"18.05.2009";"877AA3F8-96CB-415F-811B-B08128";160;"l";2009;2,19;103452,47;650;72014,65;3649,95;811268,15;0;0;1;0;0,0178753115439608;0,1358;"Dicazin";NA;NA;NA;0,371428571428571;"30165 1";30,55;"dt TS";2;31;30,55;13965,7;973087;6865,9;0;0;0;0;0,186229056408978;0,35;0,388;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;1;0;0;0;0;4,14;0,6;0;0
"242 Mais";"DC44A546-A749-4A15-A76B-3E576F";"NA Silomais";242;5671;31;31,85;0,6;1,5;331615,15;232670,59;2,19;0;NA;127072,15;3;29,06;89486,77;105598,44;120799;13324,55;38003,5;973087;52;973087;180950,7;0;0;0;0,194;90;2,5;0;0;"Mais";22;"Dompierre (VD)";"Tal";"03.06.2009";"39F5BE5C-6CC3-490D-AE0C-B45E4F";160;"l";2009;2,19;103452,47;650;72014,65;3649,95;811268,15;0;0;1;0;0,0178753115439608;0,291;"Dicazin";NA;NA;NA;0,371428571428571;"30165 1";30,55;"dt TS";2,5;31;30,55;13965,7;973087;6865,9;0;0;0;0;0,186229056408978;0,6;0,485;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;1;0;0;0;0;4,14;0,6;0;0
"242 Mais";"9133AE1A-BE4A-4DAB-8FF2-8D3D44";"NA Silomais";242;5671;31;31,85;1,54;3,85;331615,15;232670,59;2,19;0;NA;127072,15;3;29,06;89486,77;105598,44;120799;13324,55;38003,5;973087;52;973087;180950,7;0;0;0;0,194;90;2,5;0;0;"Mais";22;"Dompierre (VD)";"Tal";"13.06.2009";"0EA9833C-BED8-4353-B8A9-E1D5FB";220;"l";2009;2,19;103452,47;650;72014,65;3649,95;811268,15;0;0;1;0;0,0178753115439608;0,7469;"Dicazin";NA;NA;NA;0,371428571428571;"30165 1";30,55;"dt TS";2,5;31;30,55;13965,7;973087;6865,9;2;2;0;0;0,186229056408978;1,54;0,485;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;1;0;0;0;0;4,14;0,6;0;0
"242 Mais";"9133AE1A-BE4A-4DAB-8FF2-8D3D44";"NA Silomais";242;5671;31;31,85;1,54;3,85;331615,15;232670,59;2,19;0;NA;127072,15;3;29,06;89486,77;105598,44;120799;13324,55;38003,5;973087;52;973087;180950,7;0;0;0;0,194;90;2,5;0;0;"Mais";22;"Dompierre (VD)";"Tal";"03.06.2009";"67FA85F1-CE19-4C28-9B81-A97127";220;"l";2009;2,19;103452,47;650;72014,65;3649,95;811268,15;0;0;1;0;0,0178753115439608;0,7469;"Dicazin";NA;NA;NA;0,371428571428571;"30165 1";30,55;"dt TS";2,5;31;30,55;13965,7;973087;6865,9;2;2;0;0;0,186229056408978;1,54;0,485;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;1;0;0;0;0;4,14;0,6;0;0
"242 Mais";"DC44A546-A749-4A15-A76B-3E576F";"NA Silomais";242;5671;31;31,85;0,6;1,2;331615,15;232670,59;2,19;0;NA;127072,15;3;29,06;89486,77;105598,44;120799;13324,55;38003,5;973087;52;973087;180950,7;0;0;0;0,194;90;2;0;0;"Mais";22;"Dompierre (VD)";"Tal";"18.05.2009";"46111EA4-BAC5-45B4-AEAA-6F8CDA";160;"l";2009;2,19;103452,47;650;72014,65;3649,95;811268,15;0;0;1;0;0,0178753115439608;0,2328;"Dicazin";NA;NA;NA;0,371428571428571;"30165 1";30,55;"dt TS";2;31;30,55;13965,7;973087;6865,9;0;0;0;0;0,186229056408978;0,6;0,388;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;1;0;0;0;0;4,14;0,6;0;0
