Massnahme;Produktbezeichnung;Einheit.Produkt;Lohnkosten Fr./AE;Spezial ja/nein;Bemerkungen;;;
Mineralische Düngung;Landor 0.10.30 +  3 % Mg;dt;90;0;;;;
Mineralische Düngung;MG-Ammonsalpeter 27 % + 2.5 %  Mg;dt;90;0;;;;
Mineralische Düngung;Nitrophos 26% P;dt;90;0;;;;
Mineralische Düngung;Scorie potassique 12.11.3 Mg. 4 S;dt;90;0;;;;
Mineralische Düngung;Landor 0.13.26 + 3% Mg + B + S;dt;90;0;;;;
Mineralische Düngung;Landor Spécial 6.8.24.2.0,1 ex chl.;dt;90;0;;;;
Mineralische Düngung;Mg-Ammonsalpeter 23% + S;dt;90;0;;;;
Mineralische Düngung;ACTIV TONIC;hl;90;0;;;;
Mineralische Düngung;Plüsskorn;dt;90;0;;;;
Mineralische Düngung;03 Terbona IP chlorfrei;dt;90;0;;;;
Mineralische Düngung;Arbellin 2/3 chlorfrei 10% Zeolith;dt;90;0;;;;
Mineralische Düngung;Colzador (Raps);dt;90;0;;;;
Mineralische Düngung;Fertical PK;dt;90;0;;;;
Mineralische Düngung;Hydromag 300 flüssig;l;90;0;;;;
Mineralische Düngung;NIitroplus 20.5.8 + Mg/S/Na;dt;90;0;;;;
Mineralische Düngung;Nitrate de potasse;dt;90;0;;;;
Mineralische Düngung;Nitrophos 20.10 + 4 % Mg;dt;90;0;;;;
Mineralische Düngung;Rasan;dt;90;0;;;;
Mineralische Düngung;Mistplatz;t;90;0;;;;
Mineralische Düngung;Mulkafos 10% Zeolith;dt;90;0;;;;
Mineralische Düngung;Patentkali plus chlorfrei;dt;90;0;;;;
Mineralische Düngung;Sulfo-magnésien 25 N, 5 Mg, 8,5 S;dt;90;0;;;;
Mineralische Düngung;Superphosphat + Mg;dt;90;0;;;;
Mineralische Düngung;BOR-Ammonsalpeter 26 % + S;dt;90;0;;;;
Mineralische Düngung;Granuphos 18;dt;90;0;;;;
Mineralische Düngung;Landor 0.10.30 + 3 % Mg;dt;90;0;;;;
Mineralische Düngung;Landor 13.9.16 + Mg + S;dt;90;0;;;;
Mineralische Düngung;Nitroplus Rapid  20.10.;dt;90;0;;;;
Mineralische Düngung;Physiomax.;dt;90;0;;;;
Mineralische Düngung;Triamon plus 26%;dt;90;0;;;;
Mineralische Düngung;05 Kalisalz 60 % Granulat;dt;90;0;;;;
Mineralische Düngung;Güllegruben;m³;90;0;;;;
Mineralische Düngung;Fertimix 5.10.28 . 3 mg;dt;90;0;;;;
Mineralische Düngung;Kalfosan;dt;90;0;;;;
Mineralische Düngung;Kalimagnesia  30 % chlorfrei (Patentkali);dt;90;0;;;;
Mineralische Düngung;Kalk - Kali;dt;90;0;;;;
Mineralische Düngung;Landor Rübendünger;dt;90;0;;;;
Mineralische Düngung;Magnesiumkalk 55/35 granuliert (Dolomit);dt;90;0;;;;
Mineralische Düngung;Nitrate d'amm. 27 % N + 2.5 % Mg;dt;90;0;;;;
Mineralische Düngung;Phoska 0.20.30;dt;90;0;;;;
Mineralische Düngung;Ammon-Harnstoff  gemisch;dt;90;0;;;;
Mineralische Düngung;Dolosul;dt;90;0;;;;
Mineralische Düngung;Engrais prairies;dt;90;0;;;;
Mineralische Düngung;Rapsdünger;dt;90;0;;;;
Mineralische Düngung;Sulfamo;dt;90;0;;;;
Mineralische Düngung;Ammonsalpeter Mg S;dt;90;0;;;;
Mineralische Düngung;Chaux humide;dt;90;0;;;;
Mineralische Düngung;Kalksalpeter Streuqualität (NitraBor);dt;90;0;;;;
Mineralische Düngung;Kalzernia;t;90;0;;;;
Mineralische Düngung;PRP Sol;dt;90;0;;;;
Mineralische Düngung;Thomaskali 0.12.11 + 3 % Mg;dt;90;0;;;;
Mineralische Düngung;02 Nitrate magnésien 24 % N + 5 % Mg + S;dt;90;0;;;;
Mineralische Düngung;Ammonsalpeter 25 % + 5&%MG + 8.5% S;dt;90;0;;;;
Mineralische Düngung;Granukal;dt;90;0;;;;
Mineralische Düngung;Harnstoff geperlt;dt;90;0;;;;
Mineralische Düngung;Kalisulfat 50 % Granulat chlorfrei;dt;90;0;;;;
Mineralische Düngung;Kiserit granulé;dt;90;0;;;;
Mineralische Düngung;Landor 0.13.26 +3 % Mg + B + S;dt;90;0;;;;
Mineralische Düngung;Landor P 26;dt;90;0;;;;
Mineralische Düngung;Mg-Ammonsalpeter;dt;90;0;;;;
Mineralische Düngung;Nitroplus Reba Spez. 21.8.11;dt;90;0;;;;
Mineralische Düngung;Ammonsalpeter 27 ohne Mg;dt;90;0;;;;
Mineralische Düngung;Ammonsalpeter Mg + S;dt;90;0;;;;
Mineralische Düngung;Foskal;dt;90;0;;;;
Mineralische Düngung;Landor 13.9.16.2,5.7;dt;90;0;;;;
Mineralische Düngung;Landor Polyvalent ;dt;90;0;;;;
Mineralische Düngung;Magnesiumsulfat (Bittersalz);dt;90;0;;;;
Mineralische Düngung;Maneltra Mg Plus;kg;90;0;;;;
Mineralische Düngung;P Calcique 26;dt;90;0;;;;
Mineralische Düngung;"PK 0.10.24 ""CAY""";dt;90;0;;;;
Mineralische Düngung;Protec Extra;l;90;0;;;;
Mineralische Düngung;TMCE;dt;90;0;;;;
Mineralische Düngung;Triphoska 0.10.25;dt;90;0;;;;
Mineralische Düngung;;dt;90;0;;;;
Mineralische Düngung;20.08.2008;dt;90;0;;;;
Mineralische Düngung;Ammonsalpeter 27+ Mg;kg;90;0;;;;
Mineralische Düngung;DAP - Fosam;dt;90;0;;;;
Mineralische Düngung;Dolomit pulverförmig;dt;90;0;;;;
Mineralische Düngung;Kalimagnesia;dt;90;0;;;;
Mineralische Düngung;Kalimagnesia chlorfrei (Patentkali);dt;90;0;;;;
Mineralische Düngung;Kalkphos;dt;90;0;;;;
Mineralische Düngung;Landor 13.13.21;kg;90;0;;;;
Mineralische Düngung;Landor 20.08.08;dt;90;0;;;;
Mineralische Düngung;Nitrate d'ammoniaque 23 % + 13 % Ca;dt;90;0;;;;
Mineralische Düngung;Nitrate magnésien 27% + 2.5 % Mg + 4.5 % Ca;dt;90;0;;;;
Mineralische Düngung;Nitrophos Rapide;dt;90;0;;;;
Mineralische Düngung;NK-plus 10.0.22.3.0,1;dt;90;0;;;;
Mineralische Düngung;Patentkali plus 40% sans chlore;dt;90;0;;;;
Mineralische Düngung;Tas de fumier;t;90;0;;;;
Mineralische Düngung;Ammonsalpeter MGS 25/5/8.5;dt;90;0;;;;
Mineralische Düngung;Ammonsulfat gr. 21 % N + S;dt;90;0;;;;
Mineralische Düngung;Bio3g;dt;90;0;;;;
Mineralische Düngung;Landor 20.10.10 Futterbau;dt;90;0;;;;
Mineralische Düngung;Landor Colza;dt;90;0;;;;
Mineralische Düngung;02 Triple Superphosphat;dt;90;0;;;;
Mineralische Düngung;03 Supertriple;dt;90;0;;;;
Mineralische Düngung;13.08.2025;dt;90;0;;;;
Mineralische Düngung;Ammonsulfat gran. 21 % N 3% Mg+ S;dt;90;0;;;;
Mineralische Düngung;Calcifert 13.13.21;dt;90;0;;;;
Mineralische Düngung;Chaux de la Sarraz;dt;90;0;;;;
Mineralische Düngung;Düngkalk kohlensauer Pulver (Nakafor);dt;90;0;;;;
Mineralische Düngung;En-Tec;dt;90;0;;;;
Mineralische Düngung;Fertiplus;l;90;0;;;;
Mineralische Düngung;Folifert Super;kg;90;0;;;;
Mineralische Düngung;Gabi plus Flüssigdünger: Gabi 5;l;90;0;;;;
Mineralische Düngung;Humistart;dt;90;0;;;;
Mineralische Düngung;Landor 0.11.20.1,8;dt;90;0;;;;
Mineralische Düngung;Gülle Rinder 1:1 verdünnt;m³;90;0;;;;
Mineralische Düngung;Mangansulfat;dt;90;0;;;;
Mineralische Düngung;Perlka Kalkstickstoff geperlt;dt;90;0;;;;
Mineralische Düngung;Thomaskali 0.11.20 + 1.8% Mg;dt;90;0;;;;
Mineralische Düngung;Tresan;dt;90;0;;;;
Mineralische Düngung;Ammonsalpeter 24 % + 5 %  Mg;dt;90;0;;;;
Mineralische Düngung;Bettastar;kg;90;0;;;;
Mineralische Düngung;Bio3G;dt;90;0;;;;
Mineralische Düngung;calziumschwefel;dt;90;0;;;;
Mineralische Düngung;Colzador PK (Raps);dt;90;0;;;;
Mineralische Düngung;Crop-Set;l;90;0;;;;
Mineralische Düngung;Entec Perfeckt;dt;90;0;;;;
Mineralische Düngung;Exakt;dt;90;0;;;;
Mineralische Düngung;Fertical 0.10.15;dt;90;0;;;;
Mineralische Düngung;Harnstoff (grob-) granuliert 46%;dt;90;0;;;;
Mineralische Düngung;Landor Polyvalent Mais;dt;90;0;;;;
Mineralische Düngung;Meeresalgenkalk;dt;90;0;;;;
Mineralische Düngung;Mg-Ammonsulfat + Schwefel;dt;90;0;;;;
Mineralische Düngung;Nitrophos 20% N / 10% P;dt;90;0;;;;
Mineralische Düngung;NPK 13.8.20;dt;90;0;;;;
Mineralische Düngung;Photrel;kg;90;0;;;;
Mineralische Düngung;Scories potassiques 0.11.20 + 2.4% Mg;dt;90;0;;;;
Mineralische Düngung;;m³;90;0;;;;
Mineralische Düngung;Spezial Volldünger chlorfrei;dt;90;0;;;;
Mineralische Düngung;Sulfo-Magnésien 25;dt;90;0;;;;
Mineralische Düngung;Briner Presssaft 15.7.2012;m³;90;0;;;;
Mineralische Düngung;TMS / TMCE;kg;90;0;;;;
Mineralische Düngung;TPS Triple Superphosphat;dt;90;0;;;;
Mineralische Düngung;Urofol;kg;90;0;;;;
Mineralische Düngung;04 Nitrate magnésien 24 % N + 5 % Mg + S;dt;90;0;;;;
Mineralische Düngung;Ammonsalpeter 24 % + 5% Mg 7 % S;dt;90;0;;;;
Mineralische Düngung;Calci Tonic (Bio 3G);dt;90;0;;;;
Mineralische Düngung;Calciumchlorid 384;l;90;0;;;;
Mineralische Düngung;Engrais azoté blé vrac;dt;90;0;;;;
Mineralische Düngung;Gabi plus Flüssigdünger: Gabi P;l;90;0;;;;
Mineralische Düngung;Granulit;dt;90;0;;;;
Mineralische Düngung;Kompost;t;90;0;;;;
Mineralische Düngung;Landor 5.10.30;dt;90;0;;;;
Mineralische Düngung;landor Ammonsalpeter 26%+ B+S;dt;90;0;;;;
Mineralische Düngung;Landor Rapsdünger;dt;90;0;;;;
Mineralische Düngung;Lithactiyl;dt;90;0;;;;
Mineralische Düngung;Maneltra Mn Plus;kg;90;0;;;;
Mineralische Düngung;MgS-Ammonsalpeter 25N 5Mg 8.5S;dt;90;0;;;;
Mineralische Düngung;NIitroplus 20.5.8 + Mg/Na/S;dt;90;0;;;;
Mineralische Düngung;Vollgülle Rindviehmast 1:1 verdünnt;m³;90;0;;;;
Mineralische Düngung;Nitrophos 20.10.0 + 4 % Mg+ 6% S;dt;90;0;;;;
Mineralische Düngung;Nitrophos rapid NEU 20.10.0;dt;90;0;;;;
Mineralische Düngung;OXYFERTIL;dt;90;0;;;;
Mineralische Düngung;Phoskaplus 0.10.25;dt;90;0;;;;
Mineralische Düngung;Physiomax;dt;90;0;;;;
Mineralische Düngung;Premium Mix 0.14.28;dt;90;0;;;;
Mineralische Düngung;Seniphos (P + Ca);l;90;0;;;;
Mineralische Düngung;Solubor  B 17.5% soluble;dt;90;0;;;;
Mineralische Düngung;Tabakdünger;dt;90;0;;;;
Mineralische Düngung;vrac céréales 2009;dt;90;0;;;;
Mineralische Düngung; ATS;kg;90;0;;;;
Mineralische Düngung;0-14-28;dt;90;0;;;;
Mineralische Düngung;Bor-Ammonsalpeter;dt;90;0;;;;
Mineralische Düngung;Calciphos;dt;90;0;;;;
Mineralische Düngung;Calzium Chelat;l;90;0;;;;
Mineralische Düngung;Chaux d'Aarberg;dt;90;0;;;;
Mineralische Düngung;Gülle Rinder 1:2 verdünnt;m³;90;0;;;;
Mineralische Düngung;Güllesilo, Beton, mit Abdeckung;m³;90;0;;;;
Mineralische Düngung;Cyanamide;dt;90;0;;;;
Mineralische Düngung;Engrais pour tabac;dt;90;0;;;;
Mineralische Düngung;fertimix;dt;90;0;;;;
Mineralische Düngung;Landor n 24% + 4.4% Mg;dt;90;0;;;;
Mineralische Düngung;Konzentrat 8.2kg N ;m³;90;0;;;;
Mineralische Düngung;Magnitra;l;90;0;;;;
Mineralische Düngung;Patador;dt;90;0;;;;
Mineralische Düngung;Lisier bovins dilué 1:1;m³;90;0;;;;
Mineralische Düngung;Patador 50 % sans chlore;dt;90;0;;;;
Mineralische Düngung;Patentkali 30%;dt;90;0;;;;
Mineralische Düngung;Perlka Cyanamide;dt;90;0;;;;
Mineralische Düngung;Polydor (bettr);dt;90;0;;;;
Mineralische Düngung;Mischgülle Rind/Schweinemast 1:1, verdünnt 1:1;m³;90;0;;;;
Mineralische Düngung;Polydor (Mais);dt;90;0;;;;
Mineralische Düngung;ProMix 0-10-30;dt;90;0;;;;
Mineralische Düngung;PRP SOL;dt;90;0;;;;
Mineralische Düngung;Solubor 20.5% B;kg;90;0;;;;
Mineralische Düngung;Sulfammo 26;dt;90;0;;;;
Mineralische Düngung;Thomaskali 0.11.20 + 2.4% Mg (Landor);dt;90;0;;;;
Mineralische Düngung;Wuxal Ca;l;90;0;;;;
Mineralische Düngung;02 Supertriple;dt;90;0;;;;
Mineralische Düngung;03 Potasse granulée 60 %;dt;90;0;;;;
Mineralische Düngung;Ammonsulfat flüssig;dt;90;0;;;;
Mineralische Düngung;Beeren- und Obstdünger;dt;90;0;;;;
Mineralische Düngung;Calci Tonic 40 Bio3G;dt;90;0;;;;
Mineralische Düngung;Clalzium-Schwefel;dt;90;0;;;;
Mineralische Düngung;Briner Presssaft 18 mai 2009;m³;90;0;;;;
Mineralische Düngung;Colzador PK;dt;90;0;;;;
Mineralische Düngung;Cresentis seedpotato;dt;90;0;;;;
Mineralische Düngung;Dolomite;dt;90;0;;;;
Mineralische Düngung;Engrais azoté colza vrac;dt;90;0;;;;
Mineralische Düngung;Engrais PK colza Vrac 1;dt;90;0;;;;
Mineralische Düngung;Engrais vrac pât et prairies 2011;dt;90;0;;;;
Mineralische Düngung;Exakt 20.8.8;dt;90;0;;;;
Mineralische Düngung;Flüssigdünger S (Stähler);l;90;0;;;;
Mineralische Düngung;Kalk Brino;dt;90;0;;;;
Mineralische Düngung;Landor 5.12.24;dt;90;0;;;;
Mineralische Düngung;Landor Betterave;dt;90;0;;;;
Mineralische Düngung;Landor P-Calcique 0.26.0;dt;90;0;;;;
Mineralische Düngung;Magnesiumchelat 6%;l;90;0;;;;
Mineralische Düngung;Nitrate de magnésie;dt;90;0;;;;
Mineralische Düngung;Nitrophos 20.10.0 + 2 % Mg;dt;90;0;;;;
Mineralische Düngung;NP 20.5;dt;90;0;;;;
Mineralische Düngung;NPK 5.9.22;dt;90;0;;;;
Mineralische Düngung;O.P.F 8.3.3;l;90;0;;;;
Mineralische Düngung;Opti-Mangan flüssig;l;90;0;;;;
Mineralische Düngung;Polydor;dt;90;0;;;;
Mineralische Düngung;Raps PK 0.13.26 + 3% Mg + B + S;dt;90;0;;;;
Mineralische Düngung;Rindervollgülle 1:2 verdünnt;m³;90;0;;;;
Mineralische Düngung;Rapsdünger NPK;dt;90;0;;;;
Mineralische Düngung;Silo à lisier en béton, avec couverture;m³;90;0;;;;
Mineralische Düngung;Schwefel gekörnt;dt;90;0;;;;
Mineralische Düngung;scorie potassique 0-15-10;dt;90;0;;;;
Mineralische Düngung;Scories potassiques 0.11.11 + 2,4% Mg;dt;90;0;;;;
Mineralische Düngung;Tomaskali 0.12.11.3MG;kg;90;0;;;;
Mineralische Düngung;TSP Supertriple;dt;90;0;;;;
Mineralische Düngung;Unifert 14.5.16 +2 mg;dt;90;0;;;;
Mineralische Düngung;Vidoc 10-4-15-4Mg;dt;90;0;;;;
Mineralische Düngung;Activtonic;dt;90;0;;;;
Mineralische Düngung;Ammonsalpeter 24%;kg;90;0;;;;
Mineralische Düngung;Chaux d'Aarberg (livré);dt;90;0;;;;
Mineralische Düngung;Engrais vrac blé 2011;dt;90;0;;;;
Mineralische Düngung;Engrais vrac prairies 2011;dt;90;0;;;;
Mineralische Düngung;Fertimix landor 5.10.30;dt;90;0;;;;
Mineralische Düngung;Foliomaag Ca 10;l;90;0;;;;
Mineralische Düngung;Fumier de l'exploitation;t;90;0;;;;
Mineralische Düngung;Fumier volaille;t;90;0;;;;
Mineralische Düngung;Güllengrube Wittwer;m³;90;0;;;;
Mineralische Düngung;Landor Kartoffeldünger 1/3 chlorfrei;dt;90;0;;;;
Mineralische Düngung;Legumor chlorfrei;dt;90;0;;;;
Mineralische Düngung;Litho KR;kg;90;0;;;;
Mineralische Düngung;Lonza 20.8.8;dt;90;0;;;;
Mineralische Düngung;Mangansulfat Mn 32 %;dt;90;0;;;;
Mineralische Düngung;NP 28.28;dt;90;0;;;;
Mineralische Düngung;ProMix;dt;90;0;;;;
Mineralische Düngung;Schwefeldünger ;kg;90;0;;;;
Mineralische Düngung;Solubor B  17.5% DF;dt;90;0;;;;
Mineralische Düngung;Timac T400;dt;90;0;;;;
Mineralische Düngung;TMS / TMCE;dt;90;0;;;;
Mineralische Düngung;03 Landor Spécial 6.8.24.2.0,1 ex chl.;dt;90;0;;;;
Mineralische Düngung;05 Potasse de magnésie sans chlore;dt;90;0;;;;
Mineralische Düngung;Bio 3 G  Aktiv Tonic;dt;90;0;;;;
Mineralische Düngung;Bio 3 G Calci Tonic;dt;90;0;;;;
Mineralische Düngung;Blaukorn chlorarm;dt;90;0;;;;
Mineralische Düngung;Borax - Fertibor;dt;90;0;;;;
Mineralische Düngung;Calcifert 14.10.20;dt;90;0;;;;
Mineralische Düngung;Calcophos 9% P;dt;90;0;;;;
Mineralische Düngung;Dolomie;dt;90;0;;;;
Mineralische Düngung;Eisenchelat 6 %;l;90;0;;;;
Mineralische Düngung;Engrais betteraves;dt;90;0;;;;
Mineralische Düngung;Schweinegülle Mast 1:2 verdünnt;m³;90;0;;;;
Mineralische Düngung;Engrais complet;dt;90;0;;;;
Mineralische Düngung;Engrais PK Blé Vrac 1;dt;90;0;;;;
Mineralische Düngung;Engrais PK Prés Vrac 1;dt;90;0;;;;
Mineralische Düngung;Epso Combitop;dt;90;0;;;;
Mineralische Düngung;ESTA Kieserit;dt;90;0;;;;
Mineralische Düngung;Hallau spezial Rebendünger;dt;90;0;;;;
Mineralische Düngung;Kalinitrat Spritzqualität chlorfrei;dt;90;0;;;;
Mineralische Düngung;Kalkphos 24% Ca;dt;90;0;;;;
Mineralische Düngung;Kalksalpeter Streuqualität;dt;90;0;;;;
Mineralische Düngung;Landor 13.7.17 + Mg + S;dt;90;0;;;;
Mineralische Düngung;Landor Rüben;dt;90;0;;;;
Mineralische Düngung;Lonza Sol N-flüssig;dt;90;0;;;;
Mineralische Düngung;Magnesiumnitrat flüssig;l;90;0;;;;
Mineralische Düngung;Mantrac 500 fluide;l;90;0;;;;
Mineralische Düngung;Mg-Ammonsalpeter 24 % + S;dt;90;0;;;;
Mineralische Düngung;Nitrate de chaux hydrosoluble (CalciNit);dt;90;0;;;;
Mineralische Düngung;Nitrophos 20.10.0+4%Mg;dt;90;0;;;;
Mineralische Düngung;Novaphos;dt;90;0;;;;
Mineralische Düngung;P K 21.21.3;kg;90;0;;;;
Mineralische Düngung;Patent-Kali 30 % + Mg;kg;90;0;;;;
Mineralische Düngung;Pe-Ka 0.20.20 mit Kalk;dt;90;0;;;;
Mineralische Düngung;Plüssfert Prairie;dt;90;0;;;;
Mineralische Düngung;PRP Minéral;dt;90;0;;;;
Mineralische Düngung;Superphosfat;dt;90;0;;;;
Mineralische Düngung;Gärgülle fillgas;m³;90;0;;;;
Mineralische Düngung;Unikorn I gekörnt 14.4.20;dt;90;0;;;;
Mineralische Düngung;Grube Milchvieh;m³;90;0;;;;
Mineralische Düngung;Grube neu;m³;90;0;;;;
Mineralische Düngung;Güllensilo, Beton, offen;m³;90;0;;;;
Mineralische Düngung;04 Landor P 26;dt;90;0;;;;
Mineralische Düngung;Ammonsalpeter + Mg + S;dt;90;0;;;;
Mineralische Düngung;Branntkalk;dt;90;0;;;;
Mineralische Düngung;Chaux;t;90;0;;;;
Mineralische Düngung;Engrais PK base;dt;90;0;;;;
Mineralische Düngung;Engrais vrac orge 2011;dt;90;0;;;;
Mineralische Düngung;KIWE-Ca Kalk;m³;90;0;;;;
Mineralische Düngung;KIWEKA;m³;90;0;;;;
Mineralische Düngung;Entec perfekt Dünger;dt;90;0;;;;
Mineralische Düngung;Fumier de poulets;t;90;0;;;;
Mineralische Düngung;Fumier exploitation;t;90;0;;;;
Mineralische Düngung;Hauert Solubor DF;kg;90;0;;;;
Mineralische Düngung;Kali 60 %;kg;90;0;;;;
Mineralische Düngung;Lisier bovins/poulets;m³;90;0;;;;
Mineralische Düngung;Kalk von Kiesgrube;dt;90;0;;;;
Mineralische Düngung;Kalksalpeter Spritzqualität (CalciNit);dt;90;0;;;;
Mineralische Düngung;Kohlensaurer Kalk pulverförmig;dt;90;0;;;;
Mineralische Düngung;Landor 5.12.24;kg;90;0;;;;
Mineralische Düngung;Landor Colza 05.12 .24;dt;90;0;;;;
Mineralische Düngung;Landor Raps;dt;90;0;;;;
Mineralische Düngung;Micro Bor;l;90;0;;;;
Mineralische Düngung;Nitrate de chaux 15.5 % N + Ca  (TropiCote);dt;90;0;;;;
Mineralische Düngung;Nr. 132 Güllengrube;m³;90;0;;;;
Mineralische Düngung;Nitroplus 20.10;dt;90;0;;;;
Mineralische Düngung;No-Till Feet-Food;dt;90;0;;;;
Mineralische Düngung;Primasol Obst chlorfrei wasserlöslich;dt;90;0;;;;
Mineralische Düngung;PRP Bodenfunktionsstoff;dt;90;0;;;;
Mineralische Düngung;Schweinegülle Mast 1:1 verdünnt;m³;90;0;;;;
Mineralische Düngung;Rapsdünger 5.12.24;dt;90;0;;;;
Mineralische Düngung;seco;dt;90;0;;;;
Mineralische Düngung;Sulfonitrate 21% N + B + S;dt;90;0;;;;
Mineralische Düngung;Umostart Super;kg;90;0;;;;
Mineralische Düngung;UNIFERT ;dt;90;0;;;;
Mineralische Düngung;04 Potasse granulée 60 %;dt;90;0;;;;
Mineralische Düngung;Agro Kalk;dt;90;0;;;;
Mineralische Düngung;Ammonsalpeter 25%+MgS;dt;90;0;;;;
Mineralische Düngung;Bio 3G;dt;90;0;;;;
Mineralische Düngung;Bo;l;90;0;;;;
Mineralische Düngung;Borostar B15;l;90;0;;;;
Mineralische Düngung;Dünger NP 28.28;dt;90;0;;;;
Mineralische Düngung;Engrais PK Blé Vrac 2;dt;90;0;;;;
Mineralische Düngung;Engrais PK Pois Vrac 1;dt;90;0;;;;
Mineralische Düngung;Fertimix landor 5.10.28 ;dt;90;0;;;;
Mineralische Düngung;Fertimix landor 5.10.28+2 Mg;dt;90;0;;;;
Mineralische Düngung;Fumier;t;90;0;;;;
Mineralische Düngung;Granulit KR;dt;90;0;;;;
Mineralische Düngung;Gülleschwefel;dt;90;0;;;;
Mineralische Düngung;Hexabio / Biofert;dt;90;0;;;;
Mineralische Düngung;Kalksalpeter Streuqualität (TropiCote);dt;90;0;;;;
Mineralische Düngung;Kristalon Weiss;dt;90;0;;;;
Mineralische Düngung;Landor 05.13.26 + 3% Mg + B + S;dt;90;0;;;;
Mineralische Düngung;Landor Colza 5.12.24;dt;90;0;;;;
Mineralische Düngung;Landor Raps 0.13.26 + 3% Mg + B + S;dt;90;0;;;;
Mineralische Düngung;Magnesium Chelat;kg;90;0;;;;
Mineralische Düngung;Magnesiumnitrat;dt;90;0;;;;
Mineralische Düngung;Maxistart;dt;90;0;;;;
Mineralische Düngung;Mistplatz Augstburger;t;90;0;;;;
Mineralische Düngung;Mistplatz Wittwer;t;90;0;;;;
Mineralische Düngung;Mulkafos chlorfrei;dt;90;0;;;;
Mineralische Düngung;No-Till 19/30;dt;90;0;;;;
Mineralische Düngung;Patastar plus;l;90;0;;;;
Mineralische Düngung;Pferdemist frisch;t;90;0;;;;
Mineralische Düngung;Pferdemist/ Zoo1.9;t;90;0;;;;
Mineralische Düngung;Polydor ;dt;90;0;;;;
Mineralische Düngung;Provita Vinasse;l;90;0;;;;
Mineralische Düngung;PRP Boden;l;90;0;;;;
Mineralische Düngung;Rapsdünger Hün  Bor;dt;90;0;;;;
Mineralische Düngung;Ricasol 15;dt;90;0;;;;
Mineralische Düngung;Solubor B  17.5%;dt;90;0;;;;
Mineralische Düngung;Spezial Volldünger;dt;90;0;;;;
Mineralische Düngung;Stapelmist Rindvieh;t;90;0;;;;
Mineralische Düngung;Terbona 12.6.18.2.0,1 ex chl.;dt;90;0;;;;
Mineralische Düngung;Thomasgranulat;dt;90;0;;;;
Mineralische Düngung;Unifert 14-5-16;dt;90;0;;;;
Mineralische Düngung;Vidoc;kg;90;0;;;;
Mineralische Düngung;Wuxal Pflanzen;l;90;0;;;;
Mineralische Düngung;;t;90;0;;;;
Mineralische Düngung; Branntkalk;dt;90;0;;;;
Mineralische Düngung;0.14.28;dt;90;0;;;;
Mineralische Düngung;Agro Biosol;dt;90;0;;;;
Mineralische Düngung;Calciumchlorid;l;90;0;;;;
Mineralische Düngung;Chaux magnésienne 55/35 granulée (Dolomit);dt;90;0;;;;
Mineralische Düngung;Concentro;dt;90;0;;;;
Mineralische Düngung;Eigenes Produkt...TMF-Flüssigdünger;l;90;0;;;;
Mineralische Düngung;Eisenchelat EDDHMA 6 % Tenso Fe;kg;90;0;;;;
Mineralische Düngung;Engrais  betterave 2011;dt;90;0;;;;
Mineralische Düngung;Engrais colza 2011;dt;90;0;;;;
Mineralische Düngung;Engrais PK Triticale 1;dt;90;0;;;;
Mineralische Düngung;Engrais pour betterave;dt;90;0;;;;
Mineralische Düngung;Fetrilon-Combi 1;kg;90;0;;;;
Mineralische Düngung;Feuchtkalk;dt;90;0;;;;
Mineralische Düngung;Fumier composté;t;90;0;;;;
Mineralische Düngung;Goemar Top;l;90;0;;;;
Mineralische Düngung;Hasolit B Pulver (Meeralgenkalk);dt;90;0;;;;
Mineralische Düngung;Hauert Mangan-Chelat;kg;90;0;;;;
Mineralische Düngung;Hauert Tardit Media;dt;90;0;;;;
Mineralische Düngung;Hornspäne fein;dt;90;0;;;;
Mineralische Düngung;Kälbermist;t;90;0;;;;
Mineralische Düngung;Kartoffeldünger;dt;90;0;;;;
Mineralische Düngung;Landor 21.21.3;kg;90;0;;;;
Mineralische Düngung;Landor 21.8.11.1;dt;90;0;;;;
Mineralische Düngung;Landor Pomme de terre;dt;90;0;;;;
Mineralische Düngung;Landor Schwefel. 99%;dt;90;0;;;;
Mineralische Düngung;Laufstallmist Rindvieh;t;90;0;;;;
Mineralische Düngung;Litière profonde (stabulation);t;90;0;;;;
Mineralische Düngung;Magnesiumchelat 6% Pulver;dt;90;0;;;;
Mineralische Düngung;Mais-Unterfussdünger No-till;dt;90;0;;;;
Mineralische Düngung;Microstar PZ 10.40.4,4S.2Zn (Microgranulat);dt;90;0;;;;
Mineralische Düngung;Microstar PZ 12.40.0;dt;90;0;;;;
Mineralische Düngung;Nitroplus 20.5.10.2;dt;90;0;;;;
Mineralische Düngung;Nitroplus 20.5.8.;kg;90;0;;;;
Mineralische Düngung;NPK Rüben Mix;dt;90;0;;;;
Mineralische Düngung;Orge d'automne, semences traitées;dt;90;0;;;;
Mineralische Düngung;Patentkali plus 40%;dt;90;0;;;;
Mineralische Düngung;Premium Mix 5-10-30;dt;90;0;;;;
Mineralische Düngung;PRP Sols;kg;90;0;;;;
Mineralische Düngung;Solo-Kalk;dt;90;0;;;;
Mineralische Düngung;Sticker;l;90;0;;;;
Mineralische Düngung;Sulfate de potasse granulée 50 % sans chlore;dt;90;0;;;;
Mineralische Düngung;Talstar SC;l;90;0;;;;
Mineralische Düngung;Tradebor;l;90;0;;;;
Mineralische Düngung;vrac colza 2009;dt;90;0;;;;
